,Unnamed: 0.1,Unnamed: 0,ticker,time,text_file_name,past_0,past_1,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,future_30,future_29,future_28,future_27,future_26,future_25,future_24,future_23,future_22,future_21,future_20,future_19,future_18,future_17,future_16,future_15,future_14,future_13,future_12,future_11,future_10,future_9,future_8,future_7,future_6,future_5,future_4,future_3,future_2,future_1,cate
771,771,726.0,AKS,2016-07-26,20160726_AKS,-2.984401973959272,-3.094021570164008,-3.0819943016084865,-3.064864122020974,-3.046719843940129,-3.0306055593984085,-3.0555413315631053,-3.042816094765157,-3.020614541372926,-3.009927572468864,-2.9964345115379154,-3.0591969223410485,-3.034359005090762,-3.0285391940583417,-3.004421805603546,-2.972618191608631,-2.994852691675059,-2.972187934473391,-2.9663614413785817,-2.9380508487422348,-2.907845044479658,-2.991114676117311,-3.2712529398878463,-3.210491158758238,-3.192982641902721,-3.1524094421458915,-3.053823073811534,-2.923361341996728,-2.7381960845515354,-2.7706269918474926,-3.2973468833594617,-3.2804547954797108,-3.2894153183957298,-3.393412474685223,-3.3746302565766326,-3.355020735971341,-3.340065654236263,-3.3455429178518705,-3.348830491829251,-3.326660688885158,-3.317886301690203,-3.311969573613802,-3.2928673741270806,-3.300246268842397,-3.447038449477118,-3.432005554644148,-3.3984676753238148,-3.3629643507566422,-3.5343364000215365,-3.59788168616937,-3.5734044451877094,-3.668089674587784,-3.927466157651711,-3.8661548109568136,-3.820531066233311,-3.732199231413121,-3.8093958071542304,-3.6786317103023936,-3.9206103340670033,-4.1244652298769005,train
772,772,727.0,AVB,2016-07-26,20160726_AVB,-4.651164333638866,-4.692690913971787,-4.677437704393097,-4.663728366058354,-4.645197309025747,-4.63098949407376,-4.612974407358577,-4.593697258610578,-4.617166475884861,-4.63548614106359,-4.62346806081672,-4.6010839566077655,-4.579692880191084,-4.670903630418907,-4.663617217759764,-4.6552934893697655,-4.655893240472001,-4.619031993923038,-4.620601485916481,-4.577693081761301,-4.79718323406074,-4.851143582565182,-5.050065272984153,-5.005589512754387,-4.945214877012903,-4.876112774225517,-4.764756801140552,-4.700649075382317,-4.597294081993205,-5.080018868227054,-4.588680467053424,-4.647755186550167,-4.63747910130983,-4.700807626698297,-4.682332269606508,-4.66891035022098,-4.652233787740999,-4.638640805675991,-4.652194610374611,-4.647932535020325,-4.629240679970619,-4.604792775038392,-4.584127816674152,-4.555622863936626,-4.533060902452911,-4.5085573890637045,-4.475587604165225,-4.509121663483964,-4.480991898536055,-4.439067481429664,-4.445702812492781,-4.442459557726533,-4.3844373429521015,-4.47331133928288,-4.423434290088916,-4.3591453305315015,-4.31198660954554,-4.238667036355685,-4.070759821893635,-4.221079261696218,train
773,773,728.0,AXE,2016-07-26,20160726_AXE,-3.689615421679909,-3.689647172096174,-3.6724614990491817,-3.655698403162238,-3.6371515404349606,-3.627225249975823,-3.610900152179029,-3.589871226665196,-3.5764255631655897,-3.558875864452101,-3.5368947050208783,-3.5195062355593327,-3.4949002637853246,-3.527139525662896,-3.499449948660208,-3.4683548086940807,-3.48246596245998,-3.453033390851457,-3.4171256886516503,-3.374534972411904,-3.3283039914884043,-3.47461603517304,-4.331122941748673,-4.40231489954104,-4.343136631157829,-4.330560849749603,-4.947065208988514,-4.887849103354968,-4.8454732416551884,-5.104498483442844,-4.16109134419828,-4.149298542324499,-4.143426852937138,-4.1501079863966,-4.143867569607701,-4.133455553020927,-4.115133285605727,-4.095236548075171,-4.087165834313631,-4.063913698973876,-4.039685558283318,-4.016982641781517,-3.989980737512653,-3.9641971336686175,-3.934706468846398,-3.912747659894397,-3.87894068654565,-3.847168695204122,-3.847359900150422,-3.807227232075285,-3.766175508430008,-3.713845983998976,-3.655127536426235,-3.589881572660065,-3.816315580191394,-3.725225561297674,-3.616395768992661,-3.989601440695235,-5.145837821095863,-5.139635295239786,train
774,774,729.0,BJRI,2016-07-26,20160726_BJRI,-4.21553404603397,-4.40060810809521,-4.403660412538956,-4.4617076977415495,-4.469409666551106,-4.450054379120329,-4.42992423361972,-4.417874558420974,-4.402530907276809,-4.386678944832718,-4.362359038847012,-4.345268919320202,-4.370671300105405,-4.4375131927699405,-4.412960294885664,-4.385577357311679,-4.395359055610237,-4.358948899317388,-4.320617901925208,-4.296073529324053,-4.24855769084524,-4.693159283159929,-4.659225747820718,-4.698308890475411,-4.626100054995436,-4.583793756768105,-4.489341972315878,-4.38479016428946,-4.262154551644879,-4.0743195766127815,-4.444171566866019,-4.497145351651194,-4.483647378451986,-4.465525891991477,-4.464075573345424,-4.468618614961738,-4.454033504934944,-4.434290670348183,-4.413101359027793,-4.401415242706853,-4.377073804659119,-4.352748692257534,-4.325845215332369,-4.297292744486391,-4.282995219721969,-4.250858007461249,-4.217418541758286,-4.184944544019859,-4.149213196529871,-4.109589144795174,-4.184691191642328,-4.20626593957307,-4.149703739023677,-4.083616595241554,-4.443046934079851,-4.378002071968568,-4.508025288755598,-4.629697447505252,-4.818405852088443,-4.818588140101181,train
775,775,730.0,CAT,2016-07-26,20160726_CAT,-3.914009837845753,-4.003590848498805,-3.9940630347076462,-3.9829798969550287,-3.9641149384827634,-3.945506064884156,-3.9262802161357584,-3.906377806894671,-3.885142265399172,-3.8619298144573633,-3.838927233407798,-3.840133559610012,-3.8132959473968993,-3.828806009396452,-3.798529963422952,-3.766603718185447,-3.794917671782806,-3.759452668986672,-3.741832654645296,-3.728500135014032,-3.692835373145747,-3.699277356111977,-4.747684014596789,-5.200444423108829,-5.173069477484261,-5.1045077979788696,-5.016004965092408,-5.165199581068691,-5.094679328129383,-4.753500725901374,-4.825498656702802,-4.80954312212122,-4.910582359725998,-4.900572308714474,-4.885003519713404,-4.877291721592553,-4.870463327748433,-4.868262573833897,-4.857348478017412,-4.8355695142180295,-4.815920778226504,-4.8302937900163405,-4.814615566727379,-4.789337524454004,-4.773068195513496,-4.8082291795965535,-4.775038151747628,-4.739711907616424,-4.810400455859334,-4.771469856127141,-4.7590802887562,-4.709080875435295,-4.686119891121386,-4.714327971006417,-4.731915662712565,-4.650375955186179,-4.659975010717101,-4.627882466712249,-4.618908551502851,-4.28016695364128,train
776,776,731.0,CLGX,2016-07-26,20160726_CLGX,-4.3586566336357455,-4.360927094201229,-4.352248472244115,-4.343721479891715,-4.352722218345581,-4.342392150580553,-4.325561347263802,-4.304547623716782,-4.287730560049962,-4.267456313009684,-4.244749349484833,-4.2191685879794765,-4.192256744163421,-4.207477922373035,-4.180728642747939,-4.155650406740261,-4.128110151096825,-4.094292270893577,-4.080540084102497,-4.074667685538665,-4.283118932765655,-4.325578222871414,-5.680864723279057,-5.614180175707666,-6.941958854917911,-6.852391410806058,-6.742312842981523,-7.206403412514227,-8.064380689349742,-8.764247557203179,-4.679434941212418,-4.682211541204166,-4.667427575645859,-4.649934261151134,-4.633204685901736,-4.615466564840697,-4.595209393076511,-4.576172675706701,-4.5569228795581225,-4.542623476093818,-4.546485890257885,-4.5215907194244656,-4.506455128312092,-4.479412272546055,-4.449254963675158,-4.416994328935995,-4.385775872989077,-4.363385584825678,-4.348845555385773,-4.308632426459665,-4.261601159771986,-4.210242532529613,-4.153808156679115,-4.1013610398764735,-4.0319617598772455,-3.965420139736858,-3.878301615747688,-3.899347749053047,-3.7768509472021687,-3.431138360481494,train
777,777,732.0,CMP,2016-07-26,20160726_CMP,-4.182163808965655,-4.22747614154806,-4.256201960744914,-4.238762550737381,-4.22048942232182,-4.202416716396252,-4.1846419386207705,-4.163767056767591,-4.144494962670232,-4.122120702286037,-4.197548599754837,-4.174508865975069,-4.150962276676288,-4.127327000147605,-4.146915693352844,-4.116911320453164,-4.082878909449514,-4.053989033848104,-4.02122809112313,-3.9789235797323217,-3.9377221313038975,-4.204326330639362,-4.5185649696730845,-4.71985695146286,-4.644183083070259,-4.579185827917961,-4.738404701103719,-5.394018404688008,-5.4411580147883845,-5.143439886988373,-4.553247403067488,-4.57378078620668,-4.565409916483582,-4.551764465540533,-4.600851393261424,-4.594760296385677,-4.608322765034887,-4.8618894116793205,-4.848610902124981,-4.842893684081405,-4.826810963070433,-4.88970079945644,-4.879407246974465,-4.9145181032785,-4.897654547401536,-4.891028808663327,-4.9814857117718665,-5.223292808200414,-5.298794352705219,-5.264345078076473,-5.269159606510423,-5.232765573337375,-5.174726183663124,-5.127132070063095,-5.052864814220447,-4.990770723021035,-4.892356745535325,-4.781456859229435,-5.754688751416024,-6.752465535403689,train
778,778,733.0,CNC,2016-07-26,20160726_CNC,-3.8415859178222194,-4.206672865929639,-4.189706426995214,-4.2567330615527945,-4.241880729870474,-4.228544699131716,-4.210931062415944,-4.199076941665406,-4.188661667765393,-4.167136918687798,-4.143680856238814,-4.129293986079978,-4.109551766119386,-4.162186995583398,-4.138198264588347,-4.108860893021077,-4.14643131205965,-4.110022675971969,-4.081823549665412,-4.377355335868899,-4.3297091810105846,-4.447532908671053,-4.431138648663353,-4.397600683824167,-4.320525372544487,-4.232548614090439,-5.8827493604165015,-5.73893488452479,-5.60884177817312,-5.294928503672887,-4.012977111291319,-4.00027190823119,-4.019782965776573,-4.153781816572064,-4.161929687815062,-4.158567423824714,-4.144002074557788,-4.157040900423078,-4.135588785368805,-4.112397999820283,-4.1095961268204615,-4.112550754341498,-4.096139192782605,-4.073544579849356,-4.051658681232677,-4.054797011278208,-4.064007576041592,-4.082628352495817,-4.056204474670805,-4.02458647813728,-3.985150609637921,-3.935866439170286,-3.877266857505948,-3.82410095801142,-3.750462046535412,-3.661800599049181,-3.8512448777266566,-3.728522114981341,-3.606030539418581,-3.282442996455309,train
779,779,734.0,GHL,2016-07-26,20160726_GHL,-3.39582564037646,-3.396864396078404,-3.379344794832925,-3.3612575802540623,-3.3656706394896108,-3.3521524612608102,-3.341393793584999,-3.3228627934719177,-3.311210824957314,-3.2964817022881947,-3.272116661810652,-3.262714583330783,-3.2356817764811447,-3.219248986934,-3.1991717873241985,-3.212817603898372,-3.181674849075373,-3.145650017708728,-3.106496341300028,-3.063432081626482,-3.0288328867627747,-3.298344962182257,-4.0349474573485535,-4.111476101160457,-4.158398496800945,-4.156920829907961,-4.148957051830858,-4.014696761370965,-3.9516746727246472,-3.630237182271517,-4.097040812958745,-4.083694805299847,-4.076157337857628,-4.058644584412572,-4.04274072658999,-4.058539898713239,-4.038877558348966,-4.049301330610311,-4.034925832103141,-4.016051307998144,-3.996950232302448,-3.982553015555348,-3.9662142324909664,-3.937703444546476,-3.9073911377089336,-3.879016793065842,-3.858726197931812,-3.8342185637839257,-3.8814693833182,-3.838927829673744,-3.7914152173803775,-3.7417421496829046,-3.682857783973517,-3.7295297569744665,-3.697241172492577,-3.611048077084792,-3.696366837012668,-4.283224423940787,-5.231149540275175,-4.886403871601197,train
780,780,735.0,GMED,2016-07-26,20160726_GMED,-4.104478202092522,-4.099429007033474,-4.082629207731186,-4.064591393049318,-4.046311143896,-4.244072909111188,-4.22755665058538,-4.208441823274052,-4.1876545778482255,-4.167403016905277,-4.166103758366057,-4.142267183570939,-4.1175317621203975,-4.111471838488503,-4.0850990783487,-4.056779501766791,-4.032693548971635,-4.072370341837999,-4.0333009079893,-3.994944362383946,-3.950654189598408,-3.9543512976566046,-3.899545557813104,-3.9496530625401016,-3.8725793015447136,-4.023798122324218,-3.97270064874052,-4.383140572431127,-4.227851162028119,-3.984385952876589,-4.584965073384441,-4.568960820215154,-4.559501273101514,-4.555147139439658,-4.599229554910978,-4.588885830161403,-4.57091904960201,-4.549926083856253,-4.550446149733685,-4.529338789979814,-4.507157547060022,-4.57156374270847,-4.55105943892261,-4.566692729211964,-4.553268879778133,-4.5232527386450085,-4.604671710462454,-4.679215942882839,-4.649881898406059,-4.628191679247685,-4.600422133281374,-4.581325547777312,-4.522888189628556,-4.465748039658384,-4.398479420412749,-4.336971358439215,-4.2606918271238605,-4.122343534407623,-4.305137764839999,-5.0391095860903095,train
781,781,736.0,HSTM,2016-07-26,20160726_HSTM,-3.889753111782108,-3.954164077786829,-3.938480109544086,-3.926931564381498,-3.921110288020536,-3.904860801290166,-3.9235779711408494,-3.9047936721638505,-3.908439003577904,-3.886973520225957,-3.862621775437421,-3.8426682735551614,-3.818236081075321,-3.915375809845196,-3.888658355623266,-3.857538936706189,-3.828556451099525,-3.791532779954901,-3.751629906399452,-4.000390370480852,-4.087146005451092,-4.173593315997158,-4.415932114541039,-4.9831354111090125,-4.9291482108451845,-4.997600004367176,-5.372527769742523,-5.322099423992651,-5.127632253510714,-5.34435102182702,-4.245564863553261,-4.234230802829787,-4.217359609224353,-4.203446514529226,-4.190153660468408,-4.171349626070253,-4.157344463214071,-4.136880208040138,-4.115894264077471,-4.093257107395052,-4.069065510809124,-4.049292824996322,-4.041727192532998,-4.08294250411397,-4.057572456621017,-4.026035291482278,-3.991546726777785,-3.973583488004935,-3.933610477947729,-3.890107261639783,-3.8544277314825535,-3.8294334568141295,-3.779013989058997,-3.759352041927204,-3.732374758955775,-3.8317847561829024,-3.726705132176961,-3.668928744856108,-3.637009676765,-3.813529001487881,train
782,782,737.0,HZO,2016-07-26,20160726_HZO,-3.831886317250884,-3.815394886277948,-3.804478186637936,-3.791421153001874,-3.789678750275304,-3.7891514714133576,-3.779526692801789,-3.7599310681914258,-3.739130116798493,-3.725504396485684,-3.710193323839821,-3.6854169275662896,-3.659307721794306,-3.699732253754149,-3.675419577126305,-3.666331473423911,-3.689174093480808,-3.70460685089878,-3.692975424333555,-3.6517899497153934,-3.604182747658287,-3.598573857199259,-3.8789906312559377,-4.075883659677764,-3.9990428207638895,-3.958695775924289,-4.004699126275351,-3.9746476523495966,-4.3846925577393785,-4.049836533024936,-4.373595821004656,-4.365636007714216,-4.373107453066717,-4.391309946779793,-4.379072400195618,-4.359879447428369,-4.33963754701214,-4.327170165480508,-4.307960706112874,-4.2875166437957,-4.291143328508253,-4.274812328680956,-4.250430631375647,-4.244598199413848,-4.220191941261934,-4.199797437522221,-4.169402194458651,-4.374072098635643,-4.33594957149674,-4.294355202098997,-4.278590125996145,-4.2641069325890655,-4.207421893456663,-4.160230682843968,-4.118723424045444,-4.0375653503282125,-4.2892939500906335,-4.3289371728898685,-4.273658204244239,-4.269836658545836,train
783,783,738.0,ILMN,2016-07-26,20160726_ILMN,-3.862803365428087,-3.847305026069332,-3.8301995929860566,-3.813497481471736,-3.799249625288334,-3.8016412512324496,-3.784179029528472,-3.7633047602876832,-3.7433179624554698,-3.7219251785263454,-3.720769227717492,-3.912855756422415,-3.8989289767720514,-3.872697066779492,-3.846534753145265,-3.825399522280885,-3.8122046610641935,-3.775151719894384,-3.758688025865627,-3.736296739905776,-3.691608201418093,-3.702812257076385,-4.046575302376992,-4.42046854610607,-4.4024221876200205,-4.371502676094374,-4.590312650911777,-4.45470892598312,-4.290247544010493,-4.104475202890177,-4.291406698242352,-4.274589739281069,-4.259446426280313,-4.25412652118928,-4.238120650321051,-4.218522017010973,-4.200920720881538,-4.189112955718605,-4.180832136971388,-4.178290868287402,-4.1543084850325895,-4.173106115386459,-4.151836212829559,-4.135667725110888,-4.109138130153003,-4.113127179814779,-4.081286253135724,-4.115739516560521,-4.318537141352728,-4.289504416335726,-4.269928358003696,-4.217370554529964,-4.170771075221792,-4.105144832845177,-4.0314645112194665,-3.941397873419353,-3.875762338963381,-3.925916960765232,-4.070957326206822,-3.728127474921983,train
784,784,,KN,2016-07-26,20160726_KN,-3.49211623228875,-3.4882705316236806,-3.4711812099902937,-3.4529976393880704,-3.4355487910145386,-3.416726803135906,-3.3992534307009934,-3.3829538771499066,-3.361328430315227,-3.350396471608103,-3.326004671826716,-3.325410329986056,-3.3073716912567352,-3.3617871757258944,-3.349767423866801,-3.3175628016466283,-3.392679243985502,-3.355922406177247,-3.3183379062281224,-3.2806352547364432,-3.2356553113729705,-3.339539754144383,-4.266155712596365,-4.791941951995768,-4.808118458575705,-5.441638018597236,-5.334246317044131,-5.339372637424474,-5.203564304651379,-6.973234481004981,-3.907436327643491,-3.959003088375625,-3.9420547059729514,-3.9503932838426343,-3.936653643294641,-3.9174827874058975,-3.8970930046189376,-3.876719401466647,-3.857199701004275,-3.833972229141908,-3.8162215198625273,-3.830071950733537,-3.846456790351125,-3.828898703382493,-3.821138904409816,-3.793955489184194,-3.796880842359612,-3.796130581688312,-3.839179423021633,-3.817528802040824,-3.770729644580072,-3.72399606932544,-3.667486978856815,-3.6014813373328973,-3.7348165108626,-3.6635679010942535,-3.573290760515312,-3.7652290337115897,-3.563276867611199,-3.2455870686260795,train
785,785,739.0,MDR,2016-07-26,20160726_MDR,-3.348125109748528,-3.375561146494033,-3.3628037078842503,-3.3474158772734777,-3.3476616664703207,-3.329266698014183,-3.30897683118032,-3.297771051111736,-3.2763962936273354,-3.2535873823927206,-3.236194472922343,-3.242288971796834,-3.2205129556930587,-3.236792067937583,-3.211312141946073,-3.181653450596898,-3.1780114548544622,-3.142556825462215,-3.1027650412839582,-3.0953405852657423,-3.167250273550333,-3.3727383686021724,-3.597096136402892,-3.661507211474514,-3.593244469368077,-3.5292423122346053,-3.439937686257333,-3.709946557790899,-5.555690062595863,-6.75837789456147,-3.917262927628075,-3.902114881497651,-3.886360651199212,-3.87296988218179,-3.8551344650568176,-3.836460278892656,-3.8160985850535822,-3.7952062026087607,-3.776082650331272,-3.7598487581113273,-3.7386527092933015,-3.713057441488827,-3.7018286789989694,-3.675296676770227,-3.663581410708186,-3.656286603653695,-3.624025742178701,-3.5874424019332136,-3.599629739184395,-3.558752941339075,-3.51404192675971,-3.559114075438925,-3.500862452465332,-3.445816982390414,-3.456954216065304,-3.369850991594792,-3.26958707541601,-3.1376318742837914,-4.781115975562527,-5.352597472764389,train
