ticker,name,year,month,day,text_file_name,future_2,future_3,future_4,future_5,future_6,future_7,future_8,future_9,future_10,future_11,future_12,future_13,future_14,future_15,future_16,future_17,future_18,future_19,future_20,future_21,future_22,future_23,future_24,future_25,future_26,future_27,future_28,future_29,future_30,past_2,past_3,past_4,past_5,past_6,past_7,past_8,past_9,past_10,past_11,past_12,past_13,past_14,past_15,past_16,past_17,past_18,past_19,past_20,past_21,past_22,past_23,past_24,past_25,past_26,past_27,past_28,past_29,past_30,cate,day_earnings
nrg,NRG Energy,2017,2,28,NRG Energy_20170228,-5.679671659134848,-5.840125482067559,-5.208379227526104,-4.439289330051176,-4.526975988533112,-4.1623605024518815,-4.199005216378086,-3.9750136662772335,-3.953777782743368,-3.9370358374319,-3.9400876901761066,-3.979280381333388,-4.009703821565409,-4.028971752785061,-4.026009279848522,-4.0560225228182025,-4.082793952123804,-4.108214993609509,-4.126570144004547,-4.076568888553222,-4.051884273887026,-4.061945921159451,-4.082189465713483,-4.102079593526708,-4.105165679124279,-4.121221680203316,-4.096581059034108,-4.108665273336947,-4.122504402233305,-3.439415749133206,-3.5817431268058897,-3.685200417112077,-3.7910813999189226,-3.880724716255226,-3.9028854709317327,-3.706832482958069,-3.765263521317297,-3.815617764041479,-3.845948179680136,-3.8892430250556473,-3.9282906173794063,-3.896566900483038,-3.890889368776272,-3.884538204577201,-3.881652078941489,-3.8978782895619246,-3.9083095046012617,-3.925715945360839,-3.949900095379096,-3.973159919187629,-3.994791168282832,-4.011576019182948,-4.030724975207972,-3.9861853388939066,-3.990590401883349,-4.004602866736513,-3.917926112528224,-3.930467097628641,train,2017-02-28
CRM,Salesforce.com,2017,2,28,Salesforce.com_20170228,-3.8203128696662807,-3.961326757503748,-4.105131159577227,-4.215163844001142,-4.304662778417408,-4.36393435304992,-4.430525048998931,-4.487602589961944,-4.533001440009175,-4.577032809480839,-4.619080161705496,-4.633738398581763,-4.666968742522492,-4.595632489621472,-4.623419116472026,-4.646605581589473,-4.6749206780113655,-4.701939589702024,-4.7157418023733015,-4.738430756232869,-4.760980609675832,-4.782488660743988,-4.801408527848522,-4.805450640633865,-4.642099315879696,-4.654138560944543,-4.656735911030694,-4.672551965700745,-4.683218092024835,-8.113557606346465,-6.5107445196506895,-6.603079520272305,-5.4180665327907125,-5.298737814712677,-5.079202620489184,-5.018762242617408,-5.076730474181477,-5.121658979479017,-5.126154094523471,-5.15538739760541,-5.164760970781087,-5.1802773030732965,-5.161073264095227,-5.193329958643125,-4.969875648187969,-4.955952041126701,-4.977441455919355,-4.99250151454162,-5.016121211303832,-5.000907944103618,-4.914936167906745,-4.898822171357936,-4.9187443336374415,-4.934547597699051,-4.941822084350066,-4.941249889026503,-4.918116644880988,-4.932086368382213,train,2017-02-28
NKTR,Nektar Therapeutics,2017,3,1,Nektar Therapeutics_20170301,-2.610743573018163,-2.643091517793696,-2.739968685355737,-2.8079463963934304,-2.8807087460186427,-2.9405594814141947,-3.0072062142212843,-3.0239931239770867,-3.0766474900633485,-3.1174807137725407,-3.1402238846709083,-2.144612858025964,-2.1724261899987383,-2.206840663071536,-2.2302034893997025,-2.255506326145817,-2.283999366434317,-2.310551701212514,-2.334575481304201,-2.345051230132988,-2.3670821980440526,-2.377637229688044,-2.395605032202792,-2.3995167578759364,-2.4176977883816804,-2.426480476380737,-2.4225021477922497,-2.439566225442612,-2.4543335035873195,-3.44447821559497,-3.500605156616796,-3.643992178955157,-3.7321826671171032,-3.7183678683165313,-3.7852840136157,-3.5852827036593347,-3.5857123366235206,-3.629203771252065,-3.6765802327155535,-3.67120226566332,-3.6020589555362865,-3.6388585107325695,-3.653137360436694,-3.5991767819032776,-3.5728091586413417,-3.583720153259084,-3.557443239684876,-3.562463706128694,-3.502030317915588,-3.524175455228168,-3.539786117554195,-3.5509034579180554,-3.570847881949272,-3.5894014876478817,-3.596217580477304,-3.6013604262259062,-3.614205772748624,-3.5759571178566243,train,2017-03-01
ADSK,Autodesk Inc.,2017,3,2,Autodesk Inc._20170302,-5.993328036931202,-4.917415810565828,-4.052606919967461,-4.042097281545409,-3.942476513909037,-4.005281730948508,-4.059753385458177,-3.966507907346273,-3.964112949920176,-4.00812724720774,-4.051051511977535,-3.986664530196408,-4.0020621350824,-4.014671078384134,-4.036843397259718,-4.054660901609783,-4.0830378737668935,-4.097065698265247,-4.122689065096616,-4.146652503476586,-4.156679577450727,-4.177298915989281,-4.177694825982176,-4.192598587729721,-4.203909152127786,-4.212330430242189,-4.228902899996825,-4.245238864273844,-4.2573800477429575,-3.753159405780775,-3.9487761582841854,-4.092597086949362,-4.200981767114615,-4.216950983648987,-4.285228038317804,-4.316440160371196,-4.371083685944983,-4.403694597563331,-4.450056375966343,-4.475977233477542,-4.465687483177749,-4.4901033465290405,-4.394925043246663,-4.3724078586463815,-4.310820263908212,-4.297797202244799,-4.297257295528,-4.318723514790795,-4.342383208045299,-4.347318135266712,-4.368770653399476,-4.357767724750172,-4.375389937869467,-4.394351516808778,-4.410181778076819,-4.3910639405171565,-4.40858321067359,-4.414390657499308,train,2017-03-02
KR,Kroger Co.,2017,3,2,Kroger Co._20170302,-4.376657131520589,-4.573957413935797,-4.214737895085398,-4.298327533824538,-4.329779740421523,-4.393574124771344,-4.4227970710532345,-4.419794467527363,-4.3123892496407485,-4.32346725546507,-4.34854855033483,-4.38312067609529,-4.413438932618186,-4.40307119428934,-4.434129193063856,-4.4629939201413,-4.480955621683024,-4.472961003463719,-4.497403107890426,-4.493476459989224,-4.516453279674549,-4.514261775071188,-4.513278743339934,-4.521386994177751,-4.512854515023626,-4.509960529959258,-4.472262789125738,-4.473939051919877,-4.488253589743419,-4.546344877155524,-4.106384090843581,-4.073743972578269,-4.185294929926312,-4.128138015376749,-4.1326173427420825,-4.174105258764014,-4.148498055403509,-4.139551689923359,-4.186928293788421,-4.2300727824310185,-4.268567654364948,-4.219108988471302,-4.248263828844661,-4.241150199972313,-4.264680920652726,-4.293163621856912,-4.251433686748259,-4.255470628022606,-4.259338887749572,-4.2731507518317215,-4.284918263449118,-4.29526481923125,-4.314003823978545,-4.332782140473525,-4.328270761649003,-4.345585434591852,-4.336068657811637,-4.350845285233395,train,2017-03-02
ULTA,Ulta Beauty,2017,3,9,Ulta Beauty_20170309,-3.805502697912407,-3.7802195287318017,-3.916089328466174,-3.9534046479859137,-4.044511592242728,-4.037487462486382,-4.017098995364556,-4.073905264523938,-4.105599534745383,-4.152760147735886,-4.186615221589765,-4.216916038752497,-4.253909454794475,-4.284679190232648,-4.314480163577613,-4.314103735401671,-4.340818867911445,-4.367565211329377,-4.377361745875078,-4.399697992273701,-4.418518817667648,-4.4401791939663084,-4.440061791175736,-4.456233393851523,-4.47582254917579,-4.493829792710407,-4.487379366381368,-4.503344119192018,-4.519705420018682,-3.8840289933907823,-4.05449721922137,-4.185497190124942,-4.245562826253236,-4.3283817645892,-4.369529251359503,-4.4342672953961015,-4.476157336064602,-4.4933314717671164,-4.540952259743515,-4.560403782127083,-4.558908850988692,-4.581686193860612,-4.598595811800354,-4.592124023096815,-4.603904116071381,-4.591789725231812,-4.618783337882394,-4.644320263121481,-4.666770812116079,-4.6872561561368,-4.7049199754894016,-4.7227367397585045,-4.713381972050509,-4.720541501067928,-4.732586951275044,-4.746757070858954,-4.76403984503907,-4.751923506125479,train,2017-03-09
ADBE,Adobe Systems Inc,2017,3,16,Adobe Systems Inc_20170316,-3.825870597636768,-3.8332538714005375,-3.976471560142168,-4.085914233923463,-4.176847370035315,-4.251259646353248,-4.314437382144962,-4.373253432147084,-4.413814271265496,-4.460419792107334,-4.474625863066327,-4.514072220821711,-4.540828274140213,-4.57372942262928,-4.602119199717071,-4.626768277989635,-4.647244691507356,-4.657223432773389,-4.674428102359236,-4.693139248147707,-4.711380012805361,-4.733557365779219,-4.743711905078394,-4.76277655137363,-4.767831788381126,-4.786271388932335,-4.786211658454868,-4.803214983526312,-4.820141199307158,-5.464043483856689,-5.502100659173277,-5.368031724882352,-5.461991837447936,-5.351052940303275,-5.371066546627302,-5.432126852551671,-5.488229405419495,-5.451707309875618,-5.1072232841340535,-5.1037984390945335,-5.098215849555517,-5.130510854380206,-5.1163616603624975,-5.141801395386006,-5.1698207070096815,-5.177217123096538,-5.204217155436623,-5.1759797759072965,-5.195725564943147,-5.200394085442837,-5.22100857748704,-5.242043620332018,-5.2179508550888025,-5.235108893335425,-5.2071679767917365,-5.098455853894984,-5.10670350968744,-5.1201999740146205,train,2017-03-16
NKE,Nike,2017,3,21,Nike_20170321,-3.022112072953794,-3.124855077868843,-3.268637894090844,-3.351529207905956,-3.440811163070326,-3.5134926952800174,-3.5801783536929657,-3.638898451902335,-3.689820408246863,-3.736407799925502,-3.7758263157418863,-3.8149998210489766,-3.8520526770647554,-3.8853324776219775,-3.9006455652132863,-3.93075796253497,-3.9344007822482414,-3.961391584137436,-3.9864619109870905,-4.001996337475658,-4.020268323514915,-4.040640212570326,-4.061783294562717,-4.0813667695545774,-4.097210637354867,-4.11606427067483,-4.131820805227886,-4.1486691220763285,-4.161205219144644,-5.136829255953707,-4.982616284783698,-5.124968981689343,-5.1778770078780925,-5.249498005371164,-5.258394942627117,-5.182799219822637,-5.191964532275593,-5.15044457188858,-5.192187476127028,-4.813778387833427,-4.853450345986002,-4.805230685733597,-4.779746538604146,-4.803829585728889,-4.812667084495646,-4.742393559664755,-4.6995871671368565,-4.699534490812174,-4.712641026884904,-4.716629966921375,-4.738182736387805,-4.753845780973039,-4.769159305832658,-4.735035064312651,-4.630857117328252,-4.597854940014403,-4.613024412441299,-4.626406658809373,train,2017-03-21
RHI.F,Red Hat Inc.,2017,3,27,Red Hat Inc._20170327,-3.804261655130868,-3.6678979996512497,-3.71687153502632,-3.8275075614515752,-3.8219843160068017,-3.8357899259177546,-3.8722963654522817,-3.9303384107464656,-3.983011487027013,-4.028585008050878,-4.067899719175752,-4.1047158651060665,-4.1374750660661785,-4.167986152301885,-4.199678715174817,-4.2299200818532485,-4.241361478143535,-4.251791493311553,-4.266354570327531,-4.28928715508448,-4.31092627991935,-4.329359870302803,-4.3206603740781695,-4.3309731404994025,-4.35048426538108,-4.33842037753063,-4.34521674405333,-4.356408106277454,-4.372978791723384,-4.828751155613023,-3.975302219589732,-4.117602630929358,-4.225196470011117,-4.30532803101415,-4.376653058140731,-4.443401533950442,-4.502175164175363,-4.528997169053897,-4.56489535985029,-4.594408702236423,-4.63315645898692,-4.669740481722019,-4.704015717269782,-4.613276572127542,-4.632650718488884,-4.65874422187246,-4.684303871181752,-4.614849904100812,-4.628888732018327,-4.622840204484273,-4.600477798758614,-4.600559597344644,-4.619681659922736,-4.599693346658474,-4.599810769328926,-4.608739197762768,-4.613777953869135,-4.630650827336964,train,2017-03-27
WBA,Walgreens Boots Alliance,2017,4,5,Walgreens Boots Alliance_20170405,-6.8271652370535625,-5.99596739261882,-5.946861849771879,-5.7026868802686925,-5.660362498047238,-5.598977281171168,-5.474329604861839,-5.436716650275667,-5.441365695420545,-5.433681043358413,-5.477110075006559,-5.129617626720774,-5.147300050562954,-5.1627604355206245,-5.181617498177789,-5.189592717515674,-5.1161102744659495,-5.1350341917857145,-5.1606742655482245,-5.168683252164877,-5.184392334284324,-5.206019187717468,-5.197055760002115,-5.208868836864255,-5.21252879813586,-5.214142679402675,-5.228284309108627,-4.802311443747462,-4.815611977825072,-6.160792131444193,-6.362123554437003,-6.33005669133321,-6.0719999147172246,-5.8624685225842255,-5.480337020520391,-5.545432595918396,-5.6042757421133205,-5.649170561914826,-5.171220948514502,-5.0427589069447984,-5.049039855258653,-5.0844909458345615,-5.072780278491798,-5.105025952142904,-5.131964771284344,-5.133360759413342,-5.150666315593054,-5.130808133224963,-5.147692572228014,-5.168833484362684,-5.14997971630419,-5.169225999546599,-5.163424405298096,-5.148427314846725,-5.164324429043795,-5.13703736139827,-5.107102778317087,-5.124044581015258,train,2017-04-05
UNH,United Health Group Inc.,2017,4,18,United Health Group Inc._20170418,-5.337558615523161,-5.039004686515853,-5.173722044512807,-5.228151465145889,-5.265147429323885,-5.296668894353223,-5.331766678093162,-5.3052922784974506,-5.279272357787506,-5.110332617132332,-5.108336969964777,-5.143789863584758,-5.1803804258371935,-5.130624986165199,-5.162058830473431,-5.188146824408699,-5.129235010473429,-5.150830738029011,-4.92770363029908,-4.94293182904009,-4.871975877936043,-4.881653274349164,-4.859623153090324,-4.87932358286016,-4.898837440000124,-4.8688144768824655,-4.879060072012222,-4.882217549592387,-4.873056199811255,-4.762883939096574,-4.876235153567332,-5.019250332672023,-5.058442443283206,-5.134794021194153,-5.203327526536218,-5.2685891430229805,-5.269420151311562,-5.200038156215944,-5.162784036052241,-5.126182858034018,-4.999809498416538,-5.0262881341186905,-5.051087661508014,-5.0780313193515285,-5.022113923997583,-5.040212620213611,-5.065571614780281,-5.034509078134451,-5.018858329610888,-5.040692228933801,-4.9275377275398204,-4.933321846543659,-4.952074916503273,-4.916057424871771,-4.934728760939983,-4.95209769344963,-4.967836326954747,-4.981421250869249,train,2017-04-18
LRCX,Lam Research,2017,4,18,Lam Research_20170418,-3.790690400382677,-3.615573182430485,-3.7262937886870775,-3.832041829200685,-3.791095658626354,-3.8471825982951473,-3.765666277760882,-3.805298029059436,-3.8287528798084,-3.8646549250768527,-3.8954293156599418,-3.911568806675701,-3.911119042932647,-3.945295168030931,-3.943368900930221,-3.971801316149815,-3.989149516875184,-4.015815610017868,-4.041424900311093,-3.935897677423959,-3.953060152431638,-3.9697359686600833,-3.989759356147184,-4.009045217888883,-4.021385435059218,-4.040240373063091,-4.058390794909951,-4.0749721484439245,-4.0732176224428684,-4.377878903433543,-4.425441239690733,-4.4483343432559135,-4.559070972770768,-4.6197976152973945,-4.622104102044601,-4.646741768418526,-4.6899618871436175,-4.741528181391379,-4.7870901580202245,-4.799214635675519,-4.838214573769744,-4.875252237254457,-4.905210332208098,-4.795811838931585,-4.825265272885892,-4.825901108500713,-4.6886568715613866,-4.712045835503081,-4.732478915389102,-4.701742194679976,-4.676830297390227,-4.696960406926048,-4.676943946615984,-4.58498943485135,-4.600013191962266,-4.618168302931006,-4.615485512565913,-4.6322784877097325,train,2017-04-18
CMA,Comerica Inc.,2017,4,18,Comerica Inc._20170418,-4.933433749952934,-4.563383910412219,-4.489078787513686,-4.5996814672106,-4.673872370519788,-4.480055282275479,-4.523106593974291,-4.5676419677701645,-4.57347986050677,-4.6051229642497615,-4.632962323037027,-4.635118169594692,-4.672171946436973,-4.636247839058922,-4.667525789578626,-4.644656052476262,-4.642982327768116,-4.649540147068402,-4.671289232439753,-4.166122179173129,-4.186492720923874,-4.198001153513188,-4.218109550325613,-4.2234750031654285,-4.239298456460143,-4.257459441612622,-4.275485119133084,-4.281795246026372,-4.298733520051852,-3.9085422527370177,-3.9660967924128174,-4.105825837972807,-4.175435993137899,-4.256518781398866,-4.270802485631932,-4.231452070374525,-4.282051625609783,-4.334701686044067,-4.374099673272984,-4.304202720906137,-4.343997143418034,-4.305058420108423,-4.3287116588075385,-4.360627069643087,-4.389515842543679,-4.403691081404298,-4.01120871978068,-4.032839318558572,-4.055813326275691,-4.0608838065331945,-4.081832759029508,-4.1017194574531946,-4.121036506980941,-4.1404428894442304,-4.158194911274166,-4.176360196045448,-4.191465945969708,-4.208416687944493,train,2017-04-18
GWW,Grainger (W.W.) Inc.,2017,4,18,Grainger (W.W.) Inc._20170418,-4.936504082068741,-5.139217706602425,-4.900401873721491,-4.719686206167818,-4.741159897754182,-4.81330288604185,-4.879541504551479,-4.771594571211526,-4.739709905720392,-4.722132628960611,-4.6690051293370844,-4.642656994179924,-4.678922831424048,-4.708009385081724,-4.735912819164571,-4.765010319511137,-4.725857768548856,-4.689531415820798,-4.694367532253793,-4.6193746559639255,-4.640597817487669,-4.615805756044423,-4.521746563076503,-4.537077927463081,-4.545912320624448,-4.564431231607201,-4.559740169082625,-4.573434673262522,-4.584227981201546,-4.796609609501553,-4.341889760611193,-4.416132877974263,-4.491409013906099,-4.576052712385948,-4.645773573762001,-4.65513575257824,-4.710115708493028,-4.758240337408859,-4.805768722910487,-4.765956196279649,-4.805700457620311,-4.759637090996138,-4.784640975816672,-4.816899067812046,-4.823549761557771,-4.845168350108414,-4.865323807871201,-4.885192275342057,-4.909585447179572,-4.922207958705076,-4.842654987014731,-4.860044964977671,-4.85435780084981,-4.851969370665733,-4.751560985288664,-4.768301473570472,-4.784119403078035,-4.756502971758822,train,2017-04-18
AXP,American Express Co,2017,4,19,American Express Co_20170419,-3.4336181288072734,-3.5965393408350006,-3.6820189004304735,-3.744528875168281,-3.8013076000870223,-3.8023023793667954,-3.862340583790208,-3.920587935416005,-3.945979055940569,-3.9796891045500224,-4.02166216996662,-4.058452104412892,-4.095425339108292,-4.129919354028705,-4.144832773278516,-4.168472947026928,-4.187264707402841,-4.211811221944663,-4.173892448455475,-4.198259890655762,-4.219138440312326,-4.241140732312775,-4.262041633723062,-4.282036477313623,-4.300594700859694,-4.3194032969520215,-4.334220148352291,-4.3510077412348735,-4.340734141806631,-4.467356669784994,-4.5262762726709855,-4.65585164598498,-4.763937567042123,-4.854384048306897,-4.925098225550675,-4.951143052130682,-5.009199918701218,-5.060481132974873,-5.095387635969104,-5.133363281350547,-4.958429681959046,-4.98966228130385,-4.872088818560979,-4.88297570761634,-4.89337377663314,-4.915972129654353,-4.9388684371165015,-4.855786865458105,-4.875907170232416,-4.8909026015742985,-4.883364851538063,-4.8987165568526505,-4.896891217205879,-4.916389921457324,-4.9329275706246944,-4.9432891357087065,-4.9508323058229005,-4.96567225814855,train,2017-04-19
EBAY,eBay Inc.,2017,4,19,eBay Inc._20170419,-4.2602882171084335,-4.190082290371499,-3.8032537143268126,-3.878863034247076,-3.962315966502235,-4.000392509568329,-4.066845473647845,-4.114165915529298,-4.159056551964973,-4.191357108421123,-4.234816699902827,-4.26592903622739,-4.2599982384388415,-4.29046713016368,-4.314801926046505,-4.344421546340255,-4.371744177274971,-4.348993601477886,-4.203671291175348,-4.225661422397857,-4.247948262681345,-4.270104297881913,-4.242123668142058,-4.260085161125301,-4.269652649837546,-4.277777225552131,-4.288081410834382,-4.296308574125985,-4.296584031429831,-4.866580019457848,-4.970138274062157,-4.882587710394134,-4.9849935749963405,-5.039279660245247,-5.020496472832754,-4.940238746630934,-4.892435669313415,-4.837644644200039,-4.868488085075286,-4.8939829225474005,-4.933696807350715,-4.965710618642785,-4.997659619332433,-5.029870621591988,-5.044892111899904,-5.072523972461782,-5.043394570791811,-4.878370694328477,-4.899259084257204,-4.808970667017131,-4.822752308329272,-4.843920329908493,-4.864330639822967,-4.845402536191656,-4.862317596714044,-4.8726182156881865,-4.882104291615443,-4.8899001682842655,train,2017-04-19
